998,João,1,51,2023,2
999,João,2,25,1007,2
1000,João,3,36,1438,2
1001,João,4,54,2041,2
1002,João,5,47,1836,2
1003,João,6,71,2829,2
1004,João,7,53,2055,2
1005,João,8,59,2376,2
1006,João,9,41,1628,2
1007,João,10,42,1765,2
1008,João,11,57,2266,2
1009,João,12,50,1919,2
1010,João,13,38,1602,2
1011,João,14,31,1298,2
1012,João,15,27,1086,2
1013,João,16,33,1525,2
1014,João,17,26,1019,2
1015,João,18,40,1673,2
1016,João,19,42,1838,2
1017,João,20,31,1303,2
1018,João,21,25,1011,2
1019,Atos dos Apóstolos,1,26,1006,2
1020,Atos dos Apóstolos,2,47,1890,2
1021,Atos dos Apóstolos,3,26,1027,2
1022,Atos dos Apóstolos,4,37,1666,2
1023,Atos dos Apóstolos,5,42,1754,2
1024,Atos dos Apóstolos,6,15,567,2
1025,Atos dos Apóstolos,7,60,2285,2
1026,Atos dos Apóstolos,8,40,1572,2
1027,Atos dos Apóstolos,9,43,1758,2
1028,Atos dos Apóstolos,10,48,1853,2
1029,Atos dos Apóstolos,11,30,1255,2
1030,Atos dos Apóstolos,12,25,1001,2
1031,Atos dos Apóstolos,13,52,2013,2
1032,Atos dos Apóstolos,14,28,1166,2
1033,Atos dos Apóstolos,15,41,1577,2
1034,Atos dos Apóstolos,16,40,1617,2
1035,Atos dos Apóstolos,17,34,1566,2
1036,Atos dos Apóstolos,18,28,1098,2
1037,Atos dos Apóstolos,19,41,1723,2
1038,Atos dos Apóstolos,20,38,1603,2
1039,Atos dos Apóstolos,21,40,1576,2
1040,Atos dos Apóstolos,22,30,1198,2
1041,Atos dos Apóstolos,23,35,1444,2
1042,Atos dos Apóstolos,24,27,1167,2
1043,Atos dos Apóstolos,25,27,1076,2
1044,Atos dos Apóstolos,26,32,1393,2
1045,Atos dos Apóstolos,27,44,1625,2
1046,Atos dos Apóstolos,28,31,1275,2
1047,Romanos,1,32,653,2
1048,Romanos,2,29,565,2
1049,Romanos,3,31,523,2
1050,Romanos,4,25,520,2
1051,Romanos,5,21,482,2
1052,Romanos,6,23,447,2
1053,Romanos,7,25,542,2
1054,Romanos,8,39,854,2
1055,Romanos,9,33,646,2
1056,Romanos,10,21,418,2
1057,Romanos,11,36,718,2
1058,Romanos,12,21,378,2
1059,Romanos,13,14,328,2
1060,Romanos,14,23,511,2
1061,Romanos,15,33,655,2
1062,Romanos,16,27,483,2
1063,1 Coríntios,1,31,1104,2
1064,1 Coríntios,2,16,532,2
1065,1 Coríntios,3,23,823,2
1066,1 Coríntios,4,21,798,2
1067,1 Coríntios,5,13,505,2
1068,1 Coríntios,6,20,714,2
1069,1 Coríntios,7,40,1422,2
1070,1 Coríntios,8,13,437,2
1071,1 Coríntios,9,27,956,2
1072,1 Coríntios,10,33,1192,2
1073,1 Coríntios,11,34,1239,2
1074,1 Coríntios,12,31,1107,2
1075,1 Coríntios,13,13,433,2
1076,1 Coríntios,14,40,1353,2
1077,1 Coríntios,15,58,1882,2
1078,1 Coríntios,16,24,833,2
1079,2 Coríntios,1,24,822,2
1080,2 Coríntios,2,17,593,2
1081,2 Coríntios,3,18,579,2
1082,2 Coríntios,4,18,724,2
1083,2 Coríntios,5,21,801,2
1084,2 Coríntios,6,18,611,2
1085,2 Coríntios,7,16,585,2
1086,2 Coríntios,8,24,789,2
1087,2 Coríntios,9,15,483,2
1088,2 Coríntios,10,18,586,2
1089,2 Coríntios,11,33,962,2
1090,2 Coríntios,12,21,701,2
1091,2 Coríntios,13,14,411,2
1092,Gálatas,1,24,870,2
1093,Gálatas,2,21,711,2
1094,Gálatas,3,29,975,2
1095,Gálatas,4,31,1178,2
1096,Gálatas,5,26,987,2
1097,Gálatas,6,18,639,2
1098,Efésios,1,23,664,2
1099,Efésios,2,22,610,2
1100,Efésios,3,21,606,2
1101,Efésios,4,32,1051,2
1102,Efésios,5,33,1127,2
1103,Efésios,6,24,834,2
1104,Filipenses,1,30,838,2
1105,Filipenses,2,30,833,2
1106,Filipenses,3,21,658,2
1107,Filipenses,4,23,808,2
1108,Colossenses,1,29,823,2
1109,Colossenses,2,23,653,2
1110,Colossenses,3,25,743,2
1111,Colossenses,4,18,556,2
1112,1 Tessalonicenses,1,10,306,2
1113,1 Tessalonicenses,2,20,540,2
1114,1 Tessalonicenses,3,13,377,2
1115,1 Tessalonicenses,4,18,430,2
1116,1 Tessalonicenses,5,28,682,2
1117,2 Tessalonicenses,1,12,333,2
1118,2 Tessalonicenses,2,17,409,2
1119,2 Tessalonicenses,3,18,442,2
1120,1 Timóteo,1,20,678,2
1121,1 Timóteo,2,15,490,2
1122,1 Timóteo,3,16,510,2
1123,1 Timóteo,4,16,472,2
1124,1 Timóteo,5,25,813,2
1125,1 Timóteo,6,21,651,2
1126,2 Timóteo,1,18,446,2
1127,2 Timóteo,2,26,682,2
1128,2 Timóteo,3,17,548,2
1129,2 Timóteo,4,22,602,2
1130,Tito,1,16,407,2
1131,Tito,2,15,361,2
1132,Tito,3,15,409,2
1133,Filemom,1,25,430,2
1134,Hebreus,1,14,428,2
1135,Hebreus,2,18,496,2
1136,Hebreus,3,19,580,2
1137,Hebreus,4,16,491,2
1138,Hebreus,5,14,412,2
1139,Hebreus,6,20,613,2
1140,Hebreus,7,28,900,2
1141,Hebreus,8,13,420,2
1142,Hebreus,9,28,850,2
1143,Hebreus,10,39,1229,2
1144,Hebreus,11,40,1321,2
1145,Hebreus,12,29,929,2
1146,Hebreus,13,25,807,2
1147,Tiago,1,27,1088,2
1148,Tiago,2,26,907,2
1149,Tiago,3,18,670,2
1150,Tiago,4,17,588,2
1151,Tiago,5,20,665,2
1152,1 Pedro,1,25,809,2
1153,1 Pedro,2,25,680,2
1154,1 Pedro,3,22,822,2
1155,1 Pedro,4,19,692,2
1156,1 Pedro,5,14,523,2
1157,2 Pedro,1,21,673,2
1158,2 Pedro,2,22,593,2
1159,2 Pedro,3,18,521,2
1160,1 João,1,10,294,2
1161,1 João,2,29,879,2
1162,1 João,3,24,708,2
1163,1 João,4,21,671,2
1164,1 João,5,21,732,2
1165,2 João,1,13,298,2
1166,3 João,1,14,294,2
1167,Judas,1,25,461,2
1168,Apocalipse,1,20,404,2
1169,Apocalipse,2,29,628,2
1170,Apocalipse,3,22,448,2
1171,Apocalipse,4,11,248,2
1172,Apocalipse,5,14,245,2
1173,Apocalipse,6,17,318,2
1174,Apocalipse,7,17,325,2
1175,Apocalipse,8,13,211,2
1176,Apocalipse,9,21,303,2
1177,Apocalipse,10,11,220,2
1178,Apocalipse,11,19,332,2
1179,Apocalipse,12,17,343,2
1180,Apocalipse,13,18,300,2
1181,Apocalipse,14,20,366,2
1182,Apocalipse,15,8,84,2
1183,Apocalipse,16,21,364,2
1184,Apocalipse,17,18,315,2
1185,Apocalipse,18,24,372,2
1186,Apocalipse,19,21,328,2
1187,Apocalipse,20,15,310,2
1188,Apocalipse,21,27,433,2
1189,Apocalipse,22,21,334,2
